Id,Proficiency,Text
es029CVMTF,B1,"Todos os meus amigos gostam do alpinismo. Eu acho que se quiser fazer uma boa reunião de amigos, esta seria na cima duma montanha, nomeadamente ""Peña Lara"", perto de Madrid. Eu convidaria aos meus colegas de escritório, o MM e o MM, com certeza eles gostariam do plano.

Os preparativos para uma reunião deste tipo não são muito difíceis: umas boas botas, boas mochilas e muito amor pela natureza.

Eu já organizei muitas caminhadas pela serra de Madrid com os meus amigos. Lembro-as como o plano perfeito palo fim-de-semana. Normalmente, nós acabamo-las muito estafados, mas sempre temos umas aventuras incríveis! Às vezes mais colegas querem vir connosco, mas venha quem vier sempre escolhemos a cima da montanha para fazer o piquenique!"
ru019CAATI,B2,"Para construir um imperialismo cultural, ""a nação deve começar por unificar os elementos que falam a sua língua"". Porquê? A base do imperialismo cultural é a manutenção das tradições, da história, ""do passado morto"" - deste fundamento que representa a mentalidade, a alma duma nação.

Os elementos duma nação têm uma maneira de ser e de pensar pela qual essa nação se distingue entre de todas as outras. Esta maneira de ser e de pensar é apresentada na língua - no como o espelho da nação. As pessoas duma nação são irmãos, porque vivem numa família (que é o povo) e normalmente numa casa (que é o país), porque têm a mesma educação (as mesmas tradições, a mesma mentalidade) e principalmente porque falam uma língua que consegue manter ""as relações familiares"" entre os elementos duma nação, manter esta maneira de ser e de pensar. Sem a língua, é impossível unificar os elementos duma nação, porque esta nação vai perder as suas características próprias, ""a sua própria palavra de posse"". Não tendo a língua, o fundamento da casa destrói-se e o desenvolvimento da nação em relações culturais pára e, por isso, esta nação já não pode construir um imperialismo cultural."
fr024CVETI,A2,"Lisboa, 19.09.2011

Querida FF,

Faz 3 semanas que eu me mudei para Lisboa. Eu gosto muito de morar aqui; é muito diferente da Alemanha e estou certa que vais adorar também. Eu seria muito feliz por te convidar aqui. Há muitos lugares a visitar. Eu conheço ainda Portugal muito pouco e gostaria de descobrir contigo.

Em Lisboa, moro no PP. Há muitas coisas a visitar. Se vens aqui, não deixes de passear pelo Jardim da Estrela. No jardim, há, todas as quartas, concertos de jazz, também , todos os domingos, cursos de ioga e, para almoçar, dois antigos quiosques muito bonitos.

Depois apanha o eléctrico 28, que pára perto do Jardim da Estrela, em frente da Basílica da Estrela. O eléctrico 28 é muito engraçado e dá-te a oportunidade de descobrir todos os bairros de Lisboa. Em Lisboa é também muito fácil apanhar um comboio para ir à praia. Vai à praia de Caparica e faz um curso de surf; eu conheço uma professora que pode dar-te um curso. Depois, come um peixe e apanha, para voltar para Lisboa, o comboio Transpraia.

A gente aqui janta muito tarde. Não te esqueças de comer sardinhas assadas e bacalhau. Parece que existem 365 pratos de bacalhau, tanto como os dias do ano.

Eu tenho saudades tuas e seria feliz se tu poderias = seria bom tu poderes fazer as tuas próximas férias aqui. Não te falei das outras cidades de Portugal, que são também bonitas. Se ficas mais tempo em Portugal, não deixes de visitar Sintra, Porto e Évora.

Agora tenho que ir à faculdade para aprender português!

Telefona-me nos próximos dias para discutir combinar as tuas próximas férias em Portugal!!!

Beijinho,

FF"
en037CVETI,A2,"Quando Roberto chegou a casa ontem, estava muito cansado. Deixou os sapatos no chão e foi diretamente para a sala de estar, para ver televisão. Dantes, Roberto costumava preparar algo para o jantar, mas nesses dias não tem mais energia para fazê-lo. Quando estava a ver a televisão, começou a ler o jornal e às nove preparou o rádio para se levantar uma hora depois. Mas, quando dormia, o gato desligou o rádio e o alarme que tinha preparado não fez nada! Quando finalmente se levantou, tinha dormido quase nove horas e eram já seis da manhã. O Roberto sentiu-se tão desconfortável porque tinha dormido na sofá e normalmente dorme na cama. Tinha muito fome também, então preparou um grande pequeno-almoço. Costumava levantar-se um pouco mais tarde, cerca às sete e, por isso, teve mais tempo para comer e tomar duche. Quando partia para o trabalho, sentiu-se muito melhor e foi um dia normal."
it001CVETF,A2,"Infelizmente, em Itália temos muitos problemas com as violências e a criminalidade nas cidades. Provavelmente, a sociedade italiana toda está a mudar e [Fig1] torna mais violenta. Este fenómeno se pode [Fig1] ver sobretudo nas grandes cidades, más hoje há também muitas pessoas que vivem no campo e que são vítimas de ataques ou violências pelos ladrões ou pelos agressores. Por isso, é possível dizer que o número dos assaltos está a aumentar, más é importante fazer uma distinção entre as diferentes partes da Itália. No Sul, as violências não são o problema principal. Nas regiões do Sul, há muita criminalidade organizada e o número de assaltos é baixo. Pelo contrário, no Norte da Itália, a situação é diferente. Os assaltos e as violências são mais frequentes do que  ao Sul, más a presença da criminalidade organizada é quase assente. As vítimas destes assaltos são sobretudo as mulheres, porque a constituição física delas é mais fraca do que a dos homens e, por isso, são mais vulneráveis. No centro da Itália, a situação é semelhante do que a do Norte. Os assaltos e as violência são concentrados nas cidades e talvez nos campos, onde ficam as habitações das famílias mais ricas. Felizmente, eu vivo numa região onde os assaltos e as violências não são muito frequentes. Na minha região, tem só uma grande cidade e muitos burgos antigos onde não há criminalidade. Por isso, ninguém tentou de [Fig1] me assaltar ou de roubar [Fig1] minhas coisas. , No verão, por exemplo, durmo sempre com as janelas abertas e, às vezes, esqueço as chaves na porta... Tenho [Fig1] mudar de comportamento para evitar de ser vítima dos ladrões!"
ru007CAATF_2,B2,"Sebastianismo: o rei D. Sebastião, "" Desejado"", desapareceu na batalha no Norte de África (séc. XVI) sem deixar descendentes. O país ficou sem o novo rei e acabou a segunda dinastia, de Avis. Por isso, o rei de Espanha, que era o neto da casa real portuguesa, foi convidado para o reino em Portugal. Começou a terceira dinastia, Filipina.

Durante 60 anos (1580-1640), o país esteve sob o domínio dos reis de Espanha: D. Filipe II (I de Portugal); D. Filipe III (II de Portugal); D. Filipe IV (III de Portugal). Finalmente, o povo português revoltou-se e, no dia 1 de Dezembro de 1640, foi restaurada a monarquia portuguesa com o novo rei, que pertencia à casa de Bragança. Começou a nova dinastia de Bragança. Mas existe uma lenda que o rei D. Sebastião vai voltar para o país ""no dia de nevoeiro"", por isso a alcunha dele é "" Desejado""."
zh031CAMTD_2,B1,"Quando vivemos num país estrangeiro, devemos conhecer e respeitar a cultura do país. Todos os países têm culturas e hábitos diferentes. Gosto muito de conhecer culturas diferentes. Estou em Portugal há cerca de 4 quatro meses. Já conheci a cultura portuguesa. Há muitas diferenças entre a cultura portuguesa e a cultura chinesa. Por exemplo, os portugueses começam a trabalhar mais tarde do que os chineses, enquanto os chineses jantam muito mais cedo do que os portugueses. A Universidade dá muito liberdade aos alunos, mas a Universidade na China não.

Não posso dizer qual é melhor. Acho que todos têm aspectos positivos, porque são culturas. A Cultura representa uma país. Devemos respeitar a cultura sempre. É muito importante."
es047CVETI_3,A2,"Queridos amigos!

No próximo sábado é o meu aniversário!

Por isso, eu queria fazer uma grande festa em casa e estão todos convidados!

Só há que trazer bebida, ok?

A festa será dos 18 até [Fig1] meia-noite. Logo, nós podemos ir à discoteca que fica perto da minha casa.

Si alguém mora fora de Lisboa ou bebe muito, pode dormir em minha casa, não há problema!!

Beijinhos!!"
de003CVITF,A1,"A minha vida em Portugal foi maravilhosa, porque Lisboa é uma cidade muita fascinante. Eu vim a Lisboa aprender português, porque queria ler os textos históricos sobre a colonização de Timor. Durante a minha estadia em Lisboa, descobri documentos muito interessantes sobre governador de Timor português que se chama Celestino da Silva. Enquanto morei em Lisboa, eu tentei ler os textos históricos todos os dias. Quando o curso de Português acaba, vou participar numa conferência no Instituto de Ciências Sociais (ICS), em Lisboa.

Nas últimas férias eu fui à Indonésia, porque na Indonésia tenho dois amigas e posso fazer surf."
zh046CAATF_1,B2,"A lenda da região Viana do Castelo é uma história bonita e romântica. Antigamente, havia uma aldeia na margem do rio Lima. As pessoas pescavam peixes diferentes no rio e no mar e também cultivavam diversos legumes na terra. Com os trabalhos do povo, a aldeia desenvolvia-se pouco a pouco. Na aldeia, vivia uma rapariga bonita que se chama Ana. Ela vivia com a sua família no castelo perto da margem e apaixonou-se por um rapaz que vivia no outro lado da margem. Eles não podiam- se encontrar todos os dias, por isso, o rapaz sempre perguntava aos conhecidos: ""Vieste a Ana?"" E eles respondiam: ""Sim, vi a Ana no Castelo."" Com muitas vezes de repetição, surgiu o nome desta região: Viana do Castelo."
ru001CVMTD,B1,"Olá, Nuno! Eu passei estas férias numa praia. Este tempo foi fantástico. Perto deste praia ficam rochas E, por isso, a vista foi muito boa. Lá também era a zona de pescadores. Mas de manhã havia muito vento. Também eu pratiquei eu pratiquei surf/natação/desporto surf porque as ondas eram muito boas. Mas num dia eu não pratiquei natação porque nesse tempo estava descrição no passado (pretérito imperfeito): As ondas eram grandes/O tempo estava bom bandeira vermelha e, por isso, fiquei em casa. Mas eu adorei estas férias E acho que no ano seguinte eu venho aqui de novo."
en038CVETI,A2,"Um dia o Pedro regressou do trabalho muito tarde. Tinha passado uma tarde horrível e sentia-se muito cansado. Andava muito devagar ? e, quando chegou a casa, atirou as suas coisas para o chão e foi directamente descansar em frente da televisão. Começou a ler o jornal local para ver o que tinha acontecido durante o dia. Mas estava tão cansado que às nove e meia da noite ficou adormecido ainda sentado no sofá. Enquanto dormia, o seu gato começou a brincar com o aquecedor, que ficava estava no chão. O gato desligou a máquina e, quando estava aborrecido foi-se embora. O Pedro dormiu muitas horas.

De repente, ele acordou com um salto. Eram 6 da manhã e ele tinha de ir trabalhar! Tinha dormido todo a noite no sofá. Ficou desorientado durante uns minutos antes de compreender o que tinha ocorrido."
ru015CVITF1_1,A1,"A - Olá, MM, como estás?

B - Olá, MM, muito bem, obrigado.

A - MM, no próximo sábado eu faço anos. Queres vir à [Fig1] festa de aniversário?

B - Sim, que óptima ideia! Onde é que a festa vai fazer?

A - Faz na praia Parede.

B - E em que horas?

A - Conheça às seis horas da tarde e encontramo-nos perto da estação de comboio Cais de Sodré.

B - Muito bem, eu vou.

A - Óptimo, até já.

B - Até já, amigo."
zh069CVMTI,B1,"Caso seja a primeira vez que vem a Portugal, não perca Lisboa! Lisboa é a capital de Portugal e é uma cidade que integra história antiga e cultura moderna.

Para conhecer melhor o desenvolvimento de Lisboa, podemos ir ao Museu da Cidade, onde se recorda o processo de desenvolvimento de Lisboa. Ao fim-de-semana, é melhor ir a um café famoso - Brasileira- e comer um lanche enquanto lê um livro ou jornal. Na zona de Baixa-Chiado, há várias igrejas antigas para visitar e muitas lojas para fazer compras. Se quer provar comidas portuguesas, é fácil encontrá-las aqui. Nas ruas desta zona, ainda podemos comprar castanhas assadas, que são famosas em Lisboa.

Perto desta zona, é necessário visitar o Castelo de São Jorge, em cima do Castelo, podemos ver toda Lisboa. Para além disso, se tem interesse por história de Portugal, ainda pode ir a Alfama para conhecer a história de Marinho português.

A comida mais famosa em Portugal é o pastel de nata, se quer prová-lo, tem de visitar Belém. Em Belém, não podemos deixar de visitar a Torre de Belém e podemos ver pôr o sol na costa desta zona.

Lisboa é uma cidade cheia de diversão. O ritmo da vida das pessoas é mais lento do que naquelas cidades comerciais. Pode ficar com calma quando viver aqui. vale a pena passar férias pequenas curtas ou longas em Lisboa."
zh001CVETF,A2,"Uma história real

Detesto ladrão, muito. Especialmente depois duma experiência horrível que a minha mãe teve.

Foi um dia com bom tempo. O meu tio estava muito ocupado e trabalhava sempre até [Fig1] nove horas [Fig1] a noite. Por isso, mais uma vez, a minha mãe foi à escola que o meu primo ficava [Fig1] para acompanhá-lo voltar à casa. Porque a escola ficava pertíssimo da minha casa, a minha mãe foi a pé e decidiu que voltarem de autocarro. Foi o que causou a história.

Depois de vê-lo à porta da escola, a minha mãe foi à estação de autocarro mais perto com ele. A estação estava cheia de gente, depois dum tempo curto, chegou o autocarro. A minha mãe estava [Fig1] muito cuidado porque a estação era famosa por [Fig1] ladrão. Mas, ainda , não pôde evitar.

Um homem puxou a minha mãe e disse : ""Oi senhora, o seu dinheiro caiu no chão."" A minha mãe soube [Fig1] essas palavras não foram normais imediatamente e ""abraçou"" a bolsa dela. Mas ainda demasiado lento. Ela sentiu que o celular dela foi tirado por alguém e deu o visto na bolsa, foi verdade. Neste momento, vários homens fortes foram à volta da minha mãe e [Fig1] o meu primo. Ambos, a minha mãe e o meu primo, estavam com muito medo. A minha mãe quase chorei por cause de pânico e zangado. Foi um tempo horrível durante a viagem curtíssima para voltar a casa do meu tio. Mas, para a minha mãe, talvez fosse a mais longa viagem no mundo.

Cada vez que falo sobre esta história, não posso controlar o meu próprio que ser bravo. Detesto ladrão, que como um rato. Eles merecem que sempre vivem no sujo."
zh092CVITI,A1,"Eu levanto-me às 8:15 e tomo o pequeno-almoço em casa com as minhas amigas. Normalmente nós saímos de casa às 8:40 e vamos para a universidade de metro. Tenho aulas de português de segunda a sexta- feira, das 9 horas às uma hora da tarde. Costumo almoçar em casa e depois uso a internet e ouço música no meu quarto. Às vezes vou ao supermercado e faço as compras com as minhas colegas de quarto. Costumo preparar o jantar sozinha e janto em casa. Geralmente vou tomar banho às 10 horas da noite e depois deito-me à meia-noite."
ru031CVMTI,B1,"Hoje em dia há mais e mais jovens que tentam estudar fora do seu país. Esta tendência é devida nem só à vontade de descobrir outros países, mas a um leque de oportunidades oferecidas pela experiência de este tipo.

Primeiro, depois de uma estadia no estrangeiro, longe da família, as pessoas normalmente ficam mais independentes, mais responsáveis. Estas qualidades são muito preciosas no mercado de trabalho.

Além disso, o importante é que os estudantes que partem a outros países onde o nível da vida é mais alto adquiriam lá os conhecimentos as habilidades mais progressivos do que no seu país, o que lhe dá possibilidade de talvez melhorar a situação na sua pátria. Confuso

Como vemos, o objetivo essencial destes estudantes é de obter mais vantagens para chegar ao mercado de trabalho, porque hoje, em muitos países, os jovens que terminam os estudos têm dificuldades de encontrar um emprego adequado à sua especialização.

Na Rússia, este problema é bem conhecido essencialmente pelos estudantes de faculdades de História, de Filosofia, de Letras. Há muitas pessoas que optam por estes cursos porque dão muitos conhecimentos, mas, depois de se formar, eles acabam por ficar sem emprego e têm de mudar de especialização. Contudo, acho que ter uma formação em Humanidades pode ser uma mais-valia no mercado de trabalho, por isso, não mantenho a ideia de reduzir o número destas faculdades."
pl009CVSTI,C1,"O tema que está apresentado no áudio parece ser um pouco complicado e, indubitavelmente, bastante filosófico. Tenho de admitir que, para mim, estes dois conceitos, ou seja, a ética e a moral, eram sempre muito semelhantes. no entanto, concordo com a maioria das ideias sublinhadas no texto. O termo vocábulo ética é, efetivamente, um conjunto de princípios e valores segundo os quais atuamos na nossa vida, que condicionam as nossas atitudes e comportamentos. Para mim, a moral associa-se mais com as ideias e valores que são significativos para nós, podem pertencer, cá por exemplo, referências religiosas, e não necessariamente para toda a sociedade, como no caso da ética, que envolve as normas e regras comummente aceites e consolidadas,  marcando o que é bom e o que é inadmissível. Todavia, em certo sentido, a nossa moral é condicionada pela ética geral.

Na época moderna, somos obrigados a encarar numerosos problemas e situações nas quais o facto de que uma pessoa se tenha portado de acordo com ética ou não é muito discutível. Para exemplificar, uma questão controversa para muitas pessoas é a eutanásia, que afeta não só os parentes de um doente, que já não se pode salvar, mas também os médicos, cuja função principal é ajudar e não matar. para além disso, estas dúvidas são motivadas pelas crenças religiosas, então ética cruza-se com moral. Vale a pena mencionar que os comportamentos éticos sem mentiras, etc as formas de tratamento cheias de respeito ,  a manutenção de boas relações entre nós e as pessoas com as quais convivemos, realmente, têm bom impacto na sociedade, proporcionam benefícios e salvaguardam a condição de uma sociedade.

Finalmente, é preciso, pelo menos tratar atuar de acordo com a nossa própria moral e ética comummente aceite. porém, outra questão importante é saber respeitar as normas éticas que reinam noutras culturas e religiões."
ar008CVETF,A2,"meu passeio especial: quando eu fui no Algarve com meu amigo.

À Agosto eu com meu amigo MM decidimos ir no Algarve pelas 2 dias. Fomos de carro, à cedo, da dia, e quando chegámos ali foram para hotel e deixámos nosso malas e foram para praia no Albufeira. O cidade foi nova, e muitos hotéis e muito turistas também e muito bonita.

Na praia foi muita gente e água foi mais quente do que em Lisboa. Eu apanhei o sol e nadei pelas 2 horas. E depois eu com outras gentes na praia brincámos à bola.

À noite nós fomos para discoteca na Albufeira e a dia seguinte fomos para Vilamoura e Quarteira, sentámos na praia e andámos na montanha e sentámos e comemos no floresta. O tempo esteve bonito e quente.

O lugar de Algarve é lindíssimo e os restaurantes são bom. Eu gosto de comer o peixe e também à noite vida foi activado na Albufeira.

Os dois dias foram com um sonho, eu penso que visitá-lo outro vez."
en023CAETF,A2,"A menina com cabelos Ourozinhos e os três ursos.

Uma menina que só tinha dez anos estava perdida, sozinha numa floresta, quando chegou [Fig1] uma casa muito bonita. Ela bateu à porta e ninguém apareceu. Ela tinha andado por muito tempo e, por isso, tinha fome e sede. Ela bateu à porta durante dez minutos a esperar para alguém. Finalmente, a menina notou que uma janela estava aberta e decidiu entrar por ela. Quando a menina entrou na casa, viu três tachos de sopa na mesa. Ela lembrou [Fig1] de sua fome e foi provar a comida. A sopa do primeiro tacho era muito quente para a menina e ela não gostava dela. A sopa do segundo tacho era muito fria e também não gostava dela. Mas a sopa do terceira tacho era perfeito! Ela comeu esta sopa toda. A menina queria descansar e foi para outro sala aonde encontrou três cadeiras. Ela tentou sentar-se na primeira cadeira, mas era muito grande. A segunda cadeira era menos grande, mas ela ainda não conseguia chegar ao acento. A última cadeira era o tamanho perfeito, mas quando ela se sentou nela, a cadeira partiu-se em pedaços. Agora a menina estava muito cansada e queria dormir um pouco. Ela subiu as escadas aonde encontrou três camas. Ela tentou a primeira cama, mas era muito duro e ela não conseguiu relaxar. A segunda cama era muito macia e ela também não gostava dela. Quando ela se deitou na terceira cama, dormiu num instante porque era perfeito. Entretanto, os donos da casa chegaram à cozinha. Eram três ursos: uma mãe, um pai e uma criança. A mãe olhou para o seu tacho e disse: ""alguém esteve a comer a minha sopa!"" O pai disse: ""alguém esteve a comer a minha sopa!"" O ursinho disse: ""alguém esteve a comer a minha sopa e comeu-a toda!"" Os ursos foram para a outra sala e viram as cadeiras deles. A mãe disse: ""alguém esteve sentado na minha cadeira!"" O pai disse: ""alguém esteve sentado na minha cadeira!"" O ursinho disse: ""alguém esteve sentado na minha cadeira e partiu-a toda!"" Os ursos foram para cima e a mãe disse: ""alguém esteve a dormir na minha cama!"" O pai disse: ""alguém esteve a dormir na minha cama!"" O ursinho exclamou: ""alguém esteve a dormir na minha cama e ainda está lá!"" A menina acordou neste momento e, quando viu os ursos, teve medo deles. Ela saltou da cama e correu pela porta da rua."
zh029CAETF1,A2,"Cara FF,

Eu sento-me doente, não posso ir jantar à noite. Desculpa. Vamos jantar nos outros dias, está bem?

Beijinhos FF

Cara FF,

Como está? Tudo bem? Agora eu estou em Lisboa. Eu moro com a FF e a FF. Nós somos bons amigas. Nós vamos à escola juntos todos os dias. Nós cozinhamos juntos felizmente para os nosso amigos estrangeiras.

Eu tenho ido à igreja perto da minha casa. Também tenho lido o Bíblia, que tem muito sabedoria. Em Harbin, há poucas igrejas, não tinha sabia o Bíblia. Agora, desde que chegou, tem sido muito feliz quando leio-o.

Eu também foi paro o Torre de Bélem, os museus de pintura. Gosto dos lugares. No mês próximo eu vou ao Porto!

Beijinhos FF"
fr040CVATI,B2,"As minhas férias favoritas foram quando eu fui a St Raphaël, no ano passado. Isso deve-se provavelmente ao facto de eu ter ido lá com o meu namorado. Eu não acho que haja, pelo menos no sul da França, um sítio mais bonito do que esse. Quer faça bom tempo quer chova, há sempre coisas para fazer. O que eu preferi foi ir à praia, claro, mas também tive muito prazer em passear nas ruas enquanto se aproveitava o sol. Gostei também imenso da comida local e dos fogos de artifícios que podem admirar-se à sexta feira. Só é pena a vida ser bastante cara, de resto adorei esta viajem e os momentos que eu passei lá estão gravados na minha memória para sempre. Era bom era que eu voltasse lá durante estas férias de verão. Talvez seja possível depois de eu ter ido ao Algarve, um sítio que também acho maravilhoso para passar férias."
zh079CVMTF,B1,"Concordo em parte com Lucie Delarme-Mardrus, quando refere que ""escrever bem a sua língua é uma forma de partriotismo"" . Com certeza, há pessoas quem escrevem bem a sua língua e fazem artigos para dizerem o seu amor pelo seu país. Também há escritores famosos que expressam as suas ideias para fazer um melhor país nos seus artigos. Mas escrever bem a sua língua não apresenta que a pessoa é um patriota. confuso

É provável que a pessoa escreva bem a sua língua ame o seu país. Porque a língua é fundamental para a comunidade - as pessoas comunicam entre si através de uma linguagem falada ou escrita comum e há uma maior possibilidade de quem fala a mesma língua ter o reconhecimento na sua comunidade. Então, ama o seu país. confuso

Também há muitos escritores famosos que expressam o seu amor pelos seus países através dos seus artigos. Na história, Dante fez um livro sobre a sociedade no seu tempo por defender a má autoridade e depois começou o renascimento. Ele tornou Itália o melhor país. Houver outros escritores escreverem bons artigos para inspirar os seus países. Eles expressaram o seu amor dos seus países nos artigos. ideia repetida

Mas escrever bem a sua língua não apresenta que a pessoa é um patriota. Porque escrever bem não apresenta a característica de uma pessoa. É possível que a pessoa escreva bem a sua língua, mão não ame o seu país.

Por isso, concordo com a ideia do Lucie Delarme, em parte. Muito confuso e com repetição de ideias"
zh005CVMTF,B1,"Data: 2010/7/29

Assunto: Os seviços não correspondiam ao anunciado.

Exmoº senhor.

Duas Há duas semanas, comprei uma viagem de 7 dias da sua agência. Antes da viagem, o empregado da sua agência tinha-me prometido que tinha cinco direitos essenciais (dos serviços). Após a minha análise, penso que os seus serviços não corresponderam ao anunciado. Por um lado, o anunciado afima que há dois passeios com guia turístico, de facto, os guias nunca me acompanharam e nem falaram comigo, senti-me sempre só. Além disso, num passeio eu perdi-me e quase não consegui voltar para o hotel. Por outro lado, o SPA efectivamente não estava a funcionar! não funcionava Quem deve responder por estes erros?

Parente tal facto, anteontem tentei queixar-me na sua Agência, mas o seu empregado respondeu-me que foram erros eventuais e ninguém quis acontecerem que acontecessem. Agora estou muito zangado e nervoso. Não só porque gastei muito dinheiro, mas também perdi uma viagem das férias de verão. Sem dúvida, a sua empresa tem de responder por todos os erros.

Peço um deteminados valores de indemnização e que expliquem as razões dos serviços que não correspondiam corresponderam ao anunciado. Se a indemnização e as razões não conseguiram convencer-me, não vou comprar a sua viagem outra vez e se calhar vou propor uma acção no tribunal. Por isso, responda-me o mais cedo possível se faz favor por favor, caso contrário, não vou continuar a esperar pela sua resposta. Finalmente, desejo que possa melhorar os seus serviços!

Sem outros assuntos (importantes)

MM"
zh074CVMTI,B1,"Assunto: sobre reclamação a V. hotel.

Exmo/ma senhor/a:

Sou o turista que vem de Portugal. No domingo passado, foi reservado por V. apartamento de hotel. É desapontado que não têm saudável ambiente, serviço e as serventes cortês. Por exemplo: as serventes não estiveram sala de recepção no horário de expediente, também não são acto expediente, as salas estiveram descuidada e cortiço, mas os preços das salas é muito caro."
fr006CVMTF,B1,"Lisboa, 30 de Agosto de 2010

Assunto: Candidatura ao cargo de professor

Ex.mo Senhor,

Tenho o conhecimento de que a sua empresa deseja, para o próximo ano lectivo, propor um novo curso de expressão teatral destinado aos actores profissionais.

Gostaria de apresentar-lhe a minha candidatura ao anúncio que editou no Público de dia 27 de Agosto de 2010, cuja referência é XX.

Chamo-me FFLL, tenho a dupla nacionalidade (francesa e portuguesa). Exerço as profissões de encenadora e actriz em ambos os países há mais de dez anos, desde 2010.

V. Ex.a poderá analisar em pormenor as minhas experiências profissionais no currículo em anexo.

A área da criação artística, e sobretudo o desenvolvimento do trabalho físico dos actores, foi sempre o meu objectivo, em França bem como em Portugal. A licenciatura da Escola Internacional de Teatro Jacques Lecoq, que eu obtive verbo obter em 2006, alargou as minhas competências nos estilos seguintes: Comédia d'ell Arte, palhaço e registo absurdo.

Gostava de, numa entrevista pessoal, apresentar-lhe outras informações que podem ser de mútuo interesse.

Esperando uma rápida resposta, eu agradeço a / fico grata pela sua atenção.

Com os meus melhores cumprimentos,

FFLL

Anexo: Currículo

Cia les Hirondelles

Directora artística"
de019CVATF,B2,"Ter tempo para estabelecer uma relação não só depende dos meios da comunicação, mas também do nosso estilo da vida geral. bem sabemos que nós vivemos numa altura em que ninguém perde tempo por nada. A vida moderna é, para muitas pessoas, acompanhada com stresse, com muitas comendas ? e, finalmente, cada um está muito ocupado no dia-a-dia. Em suma, estabelecer uma relação profunda hoje em dia é um projecto difícil e é preciso muita paciência e atenção de ambos . Eu acho que os novos meios para comunicar sejam uma grande ajuda para conseguir falar e organizar a vida em junto. No tempo da globalização a gente precisa de ser mais e mais flexível. Hoje uma pessoa tem um emprego em Lisboa, amanhã já é forçado a ir ao Porto e depois de amanhã deve trabalhar fora do país. Este mercado do trabalhadores globalizado pergunta muitas vítimas e mais e mais casais moram longe um do outro. Tudo isso para dizer que uma relação hoje em dia pode ser complicada e sem os novos meios de comunicação quase impossível. Agradece-se ao Skype, ao MSN, ao e-mail, ao telemóvel, ao Facebook, além de , estes casais que moram separados podem continuar a falar com mais facilidade. [Fig1]

Em conclusão, para mim, no primeiro lugar, os meios modernos de comunicação não são o problema para criar uma boa comunicação numa relação, mas o estilo de vida de hoje. As tecnologias modernas bem usadas podem ajudar a comunicar melhor."
es047CVETI_2,A2,"Olá,

Como vocês sabem, eu comprei um novo telemóvel na sua empresa ontem.

Queria apresentar [Fig1] reclamação porque o meu telemóvel corta metade das mensagens e eu não posso ler nada. Eu paguei muito caro este telemóvel, eu preciso de uma resposta cedo. Eu queria um novo telemóvel!

Cumprimentos."
es001CVMTI,B1,"Sempre existiu o consumo nas sociedades. Quando os portugueses e os espanhóis foram à América com os seus barcos estavam à procura de produtos para comercializar com eles na Europa. O comércio comércio, o consumo, tem sido sempre um motor de desenvolvimento das diferentes regiões e, além disso, tem sido uma das maneiras das pessoas, dos povos, dos países se relacionarem.

Exemplo disto é que a União Europeia está baseada num mercado comum ou que um dos lugares mais importantes de Lisboa é a Praça do Comércio Comércio.

Se isto é assim, porque estamos agora a falar duma sociedade de  consumo? Qual é a diferença entre a nossa sociedade e as antigas para falarmos só neste momento de sociedade de consumo? Há quem diga que a nossa sociedade se caracteriza pelo feito de que o mercado governa todos os aspectos da realidade, de maneira que é o mercado que impõe os valores da comunidade.

Se durante a história antiga foi a religião que marcava as regras das comunidades neste momento serão os mercados aquilo que governaram os destinos do mundo.

Quer seja isto verdade ou não, eu tenho dúvidas.

Se calhar, a diferença entre a nossa sociedade e as sociedades antigas é quantitativa e não qualitativa. Quero dizer com isto que o consumo era também muito importante nas sociedades antigas e simplesmente estamos a falar duma questão de intensidade.

Marx disse que a economia era o elemento fundamental das sociedades. Em consequência, o consumo teria sido um factor chave em todas as etapas da história.

Seja como for, é verdade que nestes momentos a intensidade do consumo é maior do que foi em tempos passados, o que pode levar-nos a pensar que o elemento característico de nossa sociedade é, efectivamente, o consumo.

Se isto fosse verdade, estaríamos a viver nuns tempos da história um bocadinho tristes."
zh007CVMTD,B1,"Querido Nuno:

Olá! Como estás? Estou na praia agora.

Nestas férias eu convidei os meus amigos para passar férias numa praia. Aqui é muito bonito! Particularmente a vista da praia e o sol também! Gosto muito.

Ah! Quero dizer que quando eu estava na praia, (eu) conheci uma amiga nova, chama-se FF, é brasileira! Ela é muito simpática e contou-me muitas coisas sobre o Brasil. Depois do que me contou, quero ir ao Brazil imediatamente! Então, queres ir comigo? Espero a tua resposta!

FF."
